"site","Bog_marsh","Brownfield","Built.up","Decidious_forest","Grassland","Grassland_agri","Heathland","Orchard","Park","Pine_forest","Plantation","Shrub","Valley_forest","Arable"
174,0,0.00634600782278958,0.000757181081098016,0.0137617258212717,0.0211084893555998,0.08652247911325,0,0.0203093408732362,0,0,0.0111302353404605,0.00447874984017037,0,0.835585790752124
175,0,0.0090939205619014,0.0267992581344874,0.0943129823177855,0.0635445159381412,0.408433279060052,0,0.0640174444096571,0,0.00134296799760893,0.0264217984555416,0.00909940488108953,0,0.296934428243736
176,0.00313642394200464,0.000685449584565965,0.0880924942174482,0.0552323509348438,0.0279555432078633,0.441967452046895,0,0.0676433211621239,0.019473375707761,0.00569180930511654,0.0329922337386248,0.0159276041560207,0.0091970578299495,0.232004884166783
177,0.000935885935495252,0.00828917301803471,0.170613921851313,0.133385861322506,0.0428617504035442,0.352588929125666,0,0.0502301205408588,0.00559662419102624,0.000404271512485838,0.0478291768454981,0.0133065021858218,0.0125900112710267,0.161367771796723
178,0.0107213565449969,0.0106035477537507,0.0358073177905218,0.236905154592237,0.0535014194903778,0.364537723911665,0.00124477161053058,0.0880724609131941,0,0.0026626691771949,0.04882978115933,0.0162650672019185,0.0259017704152226,0.10494695943906
179,0,0.000767868794969007,0.0535966615149338,0.34175650573043,0.0736338130946981,0.220163344127045,0.00439448890844839,0.039394479339204,0,0.00164704834304595,0.0257254611642413,0.0206798777457455,0.000443977071062159,0.217796474166176
180,0,0.00601102704873734,0.0249637842297473,0.193004477985576,0.0216038834230307,0.337233246648175,0.0108320196925275,0.0922885461922898,0,0.00254517691632969,0.0167121734764714,0.0106551515956919,0,0.284150512791424
181,0.0154129221790135,0.00772122705459435,0.0825585921697986,0.113821409808887,0.0335691607107093,0.515653052405312,0,0.0469533921479574,0.0985031485003064,0,0.0211661431681512,0.00659235335185749,0.0036524989827706,0.0543960995206418
182,0.00819637638591883,0.00273268994140279,0.0293774960401611,0.438213865080153,0.0384401066243135,0.28368365887075,0.0225725759173478,0.00400164025585502,0.0555575555930896,0.0338842421198652,0.0674065479631695,0.00633785486508563,0.0044049958888646,0.00519039445402372
183,0,0,0,0.284183869428648,0.000683766300832842,0,0.0428797182311057,0,0,0.175103134208253,0.480366139503736,0.0167833723274239,0,0
184,0,0,0,0,0,0,0,0.303799486889378,0,0,0,0,0,0.696200513110622
185,0,0,0,0.00469538764297911,0.000975870191448393,0,0,0.180611932882119,0,0,0,0.0026809620439646,0,0.811035847239489
186,0.00241781506167961,0,0.0684573412143818,0.00282974101474256,0,0.0393054064125947,0,0.268877003867142,0.00549913767937639,0,0.0147209384018113,0,0,0.597892616348272
187,0,0,0.0179767802531906,0,0,0.00571794938322155,0,0.440259344818075,0,0,0.00708232737529245,0.00300689052895134,0,0.525956707641269
188,0,0,0.00727464363517438,0.0103226711442086,0,0.018958251960456,0,0.283403362272001,0,0,0,0,0,0.68004107098816
189,0,0,0.0620517876617227,0.0127472705601176,0.00178964847053203,0.0599955683178706,0,0.412504101754249,0,0,0.0124012476887305,0.00858569619095146,0,0.429924679355826
190,0,0,0.000277926659610405,0.00230134310649731,0.00230134310649731,0.00617797878220896,0,0.514906662130333,0,0,0.00258266124509481,0.00870489654768552,0,0.462747188422073
191,0,0,0.214555034292543,0.00279196598140219,0.000540164143162049,0.0632231482916721,0,0.283203527138847,0,0,0.00577044619246436,0.00136251774211716,0,0.428553196217793
192,0,0,0.0285937424339108,0,0,0.00841145880339193,0,0.659155703347303,0,0,0,0,0,0.303839095415395
193,0,0,0,0,0,0.0171302760053233,0,0.69021718967936,0,0,0,0,0,0.292652534315317
194,0.0052428322855125,0,0.238597349943974,0.00230946701615505,0.00330546755671344,0.155145909459181,0,0.402514289528157,0,0,0.0319728399025657,0.000404889866582467,0.00501376789909558,0.155493186542063
195,0.0225992929608188,0.000656983133153721,0.230744442387689,0.0277293573401073,0.0900830626072009,0.163030135839295,0,0.280278762787617,0.00878901312360384,0,0.083628641029352,0.0120556581700403,0.00497858492921944,0.0754260656919023
196,0,0,0.152350026379869,0,0.000508950233371789,0.0251827631467963,0,0.250066064883047,0.0243416231444145,0,0,0.00411675605555906,0,0.543433816156942
197,0.0324073439979178,0.00341271189466682,0.0133483160246103,0,0.013391037089648,0.148787209277668,0,0.141537679680578,0.103769631970986,0,0.168862419124851,0.056873691759437,0.00680835037210143,0.310801608807536
198,0.000656562123611935,0,0.223910736510716,0,0,0.0506443256789651,0,0.0508304936510094,0.0486195145354288,0,0.0209597364991116,0,0.0178165103611874,0.58656212063997
199,0.0821230780227816,0,0.0202358861680515,0.000695730533277708,0,0.118011610370135,0,0.135287336656259,0,0,0.239996641956167,0.00669520259086712,0.0134652150850471,0.383489298617415
200,0,0,0.240703523801265,0.000782880095797541,0,0.183236909674495,0,0.169582321001733,0,0,0,0.00420452185235672,0,0.401489843574352
201,0.0456564472309204,0.00461441991967457,0,0.000851442988534112,0.00754574963952449,0.0302533920036449,0,0.0509688296955168,0,0,0.0698314671676433,0.00885295618060747,0.0135386848022312,0.767886610371703
202,0.00935250738335606,0,0.153714744386131,0.00764271734958095,0.000765036970957112,0.480670658561229,0,0.0673630176813427,0.00365804231661718,0,0.0732495279992008,0.0225500342397131,0,0.181033713111872
203,0,0,0.304605369944319,0.00896198246026563,0.000118454432281851,0.186863955912604,0,0.125712284994118,0,0,0.0164103001573351,0.0410116030210911,0,0.316316049077985
204,0,0,0.0185072790775087,0.00056771999095686,0.00123794925643716,0.0511111651017961,0,0.157974151540535,0,0,0.0290500860483417,0.0129343875788644,0,0.72861726140556
205,0.00297870123906242,0,0.00249611323511616,0.00201947796497733,0.00574397331374162,0.0222136367478601,0,0.0369059272735416,0,0,0.0621182967019301,0.0161318832482928,0,0.849391990275478
206,0,0,0.0117384732616386,0,0.00355497897642333,0.00355497897642333,0,0,0,0,0.00434261568360264,0,0,0.976808953101912
207,0.0342302382705664,0.00108476337449493,0.166794631503997,0.00351707073424193,0.0308888868829469,0.267466859513985,0,0.0338163680989901,0,0,0.173297059352298,0.0407862434859269,0.00302915951795609,0.245088719264597
208,0.0583522439658933,0.00288380636235316,4.22973974577398e-05,0.0223103722371384,0.00976808359012543,0.0554432829092848,0,0.201561442230487,0,0,0.0139814334517496,0.00965998072739653,0.0110107300220093,0.614986327106105
209,0,0.00297669180801832,0.0177568652642676,0.0430253259910659,0.0230715274603596,0.144150874466652,0,0.0018695002419856,0.000984091267186294,0,0.0153363809309464,0,0.00815253116467612,0.742676211404842
210,0,0.00567028572872318,0.115375589307759,0.0186340631410409,0.0176684393739289,0.102905792701411,0,0.00660563411743191,0,0,0.0270819336204388,0.00722095227184087,0,0.698837309737425
211,0,0.00220539704407028,0.0787347116940855,0.0164885014880543,0.00757483702812657,0.0462129746213737,0,0.193994330279363,0.00206787562006943,0,0.024809634194691,0.00981313380964436,0,0.618098604220522
212,0,0.00518623686096582,0.209630151150473,0.0539215180990566,0.011517070022595,0.18983570385177,0,0.0326534071990932,0.00486276568157314,0,0.0118055058978435,0.0147745127313592,0,0.465813128505271
213,0.000372048399224575,0.00526438078344286,0.139469480818029,0.0219302598427896,0.045569319807258,0.0788846106331786,0,0.00895722602732777,0,0,0.0297396907421105,0.0166505687081954,0,0.653162414238444
214,6.27053121517853e-05,0,0.0429437781675425,0.0186259046724458,0.01157993561116,0.0912862284925205,0,0.00470787619827363,0,0,0.00194454698129576,0.00872542241025539,0,0.820123602154355
215,0,0,0,0,0.000124210349233424,1.17346532586918e-06,0,0,0,0,0,0,0,0.999874616185441
216,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,0,0.0648929623517035,0,0.0695017581195525,0.000928447421766904,0.764113605081526,0,0,0,0,0.0835510682248729,0.017012158800578,0,0
218,0,0.0990398261613228,0.0740800128515554,0.0284689455924806,0.0842678071090745,0.106772728988078,0,0.000160268282683742,0,0,0.0644154750015659,0.0261360699791829,0,0.516658866034057
219,0,0.00418223773096215,0.275467574453139,0.0464764376080639,0.0215854366790568,0.266485500406162,0,0.074084735706937,0.00381405471054053,0,0.005258407127139,0.000266026683600918,0,0.302379588894399
220,0,0.0163557950519036,0.240104778628535,0.0690879805474921,0.028516889856008,0.256322890691643,0,0.121144310016457,0.00047517269263001,0,0.0123087177534308,0.00125146924078014,0,0.25443199552112
221,0,0.00062081206621599,0.00746565516830022,0.0103620750973971,0.0178810147779748,0.0390989678752954,0,0.233029344600041,0,0,0,0.00204031138850896,0,0.689501819026267
222,0,0.0212636337654091,0.268067370235017,0.0548000904801706,0.0325719734182777,0.229292378814967,0,0.10461009529048,0,0,0.0129579154873906,0.00173871904563207,0,0.274697823462656
223,0,0.00794992304371129,0.389074072174912,0.0705418922440945,0.0368070375919109,0.276181455271957,0,0.0621039941658382,0.0119509579577064,0.000470683140718853,0.0259156965911694,0.00116642578462808,0,0.117837862033353
224,0,0.0108727652135624,0.12529697977498,0.0818952127532324,0.0808127994454987,0.402727818574862,0.00426785410314583,0.0848302681494412,0,0,0.0252019129656524,0.0215083787591906,0.00112487575055934,0.161461134509876
225,0.000169233320086117,0.00503932240681572,0.0620017638627293,0.266119269328466,0.0818276582546434,0.282792156333574,0.005885325707734,0.0326339407876765,0,0.0724803221245084,0.128735598469274,0.0453254631830079,0.00172804701094651,0.0152618992105379
226,0,0.00892224394492768,0.00644547414715232,0.438123553982577,0.0987253942869401,0.166734583582369,0.0148341996184991,0.00513663238741771,0,0.007647804042987,0.0892863012299862,0.139934202825669,0,0.0242096099514753
227,0.000145781226374492,0.00194406583543359,0.0177971568916194,0.168442769526375,0.0314017752436243,0.51666107609271,0,0.0376806290909455,0,0,0.0210845517269593,0.0199551734966946,0,0.184887020869264
228,0,0,0.0352265401347351,0.127653549497319,0.0326813989371447,0.563182674196588,0,0.0689316772404761,0,0.000635602067724347,0.00091227307611936,0.00159939395490498,0,0.169176890894989
229,0,6.83066271629906e-05,0.112147020786952,0.0626271876236802,0.00315806970429291,0.34273124714371,0.00139130581399889,0.185949920684243,0,0,0.077185850171555,0.00010360518136667,0,0.214637486263038
230,0.00157343518301197,0.0082781110214947,0.0603056196794467,0.0795540428902638,0.0197530977741757,0.365068048655399,0,0.111534799626769,0,0,0.0227674116611533,0.000356681044177285,0,0.330808752464108
231,0.00212043702187979,0,0.160926354088737,0.158919398940841,0.0991954471511543,0.357627102176775,0.00191204210624018,0.0238813653286352,0.0190884573730728,0,0.0754255096108444,0.00899748170865827,0.00357513521397353,0.0883312692791886
232,0,0.000970751966238917,0.00945151412660317,0.558714740249471,0.114106440786264,0.0141097831481216,0.059830904490577,0.000410384928910793,0.000820311704767422,0.00972498377877872,0.0236912815413005,0.0607916883096298,0,0.147377214969337
233,0,0,0.0404661605840466,0,0,0.0391148165841106,0,0.704435843310391,0,0,0,0.0366539827672367,0,0.179329196754215
234,0,0,0.155819057502293,0.000670020848457693,0.00182995768607388,0.0845702882061824,0,0.447794420498304,0,0,0,0.0137195675747154,0,0.295596687683974
235,0,0,0.17572557376793,0.000293964016024325,0.00768323214016113,0.11147321135127,0,0.292993833179067,0.0334533798478408,0,0.00308431147962119,0,0,0.375292494218086
236,0,0,0.0294823398728762,0,2.05555983326944e-05,0.0171524931009686,0,0.591507083135581,0,0,0,0,0,0.361837528292242
237,0,0,0.0557412483961508,0,0,0.00584155525061446,0,0.315142628996804,0.00210798093145854,0,0.0226386623150707,0,0,0.598527924109902
238,0,0.00876621852447964,0.213397210543548,0.0828660015925757,0.00519480104947439,0.142230185865539,0,0.186647423667641,0.0451996634543608,0,0.0561683660329034,0.0143269989664102,0,0.245203130303067
239,0,0,7.99937527658511e-05,0.0108617669649721,0,0.000170086764405722,0,0.334725318135335,0,0,0,0,0,0.654162834382521
240,0,0,0.0148818257404803,0.000883585068291771,0.000883585068291771,0.0152093673211532,0,0.384558566868233,0,0,0.0147806471493973,0.00993315056221552,0,0.558869272221937
241,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.3
242,0,0,0.0283932191208191,0,0,0.0241465077425205,0,0.669159123927336,0,0,0,0,0,0.278301149209324
243,0,0,0.278459980562487,0.00171489785455705,0,0.130995408740035,0,0.428784659322656,0.00992282606861355,0,0,0.000917592416409974,0,0.149204635035241
244,0.0157910614503035,0.0103872625393069,0.253534829212415,0.0459890127247383,0.0134683323809614,0.196084248381051,0,0.186288310362875,0.0049098841588318,0,0.0932814340237303,0.00939823256217017,0,0.170867392203616
245,0.073495110066572,0.0165650218393284,0.153996847556282,0.0383676971862666,0.026379499910907,0.119803371634694,0,0.170687159894093,0.012159907760715,0,0.249343600354054,0.0213381978676028,0,0.117863585929486
246,0.0157329143737991,0,0.00320596890306434,0.0299934769477513,0.0115325458818164,0.0392658834076746,0,0.209885459957271,1.72814235404488e-05,0,0.0600541503164052,0.0168401457431611,0,0.613472173045517
247,0.0417260603293515,0,0.0613686256600002,0.00102039874127302,0.00602553269039265,0.117221656131861,0,0.233085405779044,0,0,0.0894720500165946,0.00265799941486242,0.00674971196583684,0.440672559270783
248,0.00302534367390932,0,0.116782459721589,2.02873899946185e-05,0,0.0761873072729008,0,0.349391216852309,0,0,0.0735519708433336,0,0,0.381041414245963
249,0.0475154726831601,0.00302915025161315,0,0,0.0247458793834837,0.0519918802721839,0,0.142355184388277,0,0,0.0870246696523818,0.00387504389052403,0.0526246039965455,0.586838115481831
250,0.0590526775487938,0.00645386979184914,0.176544502099034,0.00566031700474851,0.0307466871458186,0.198779759113193,0,0.0665796426740343,0.0398687431196949,0,0.14091847221702,0.0440560357061928,0.00828970081534697,0.223049592764274
251,0,0.0028482928572776,0.0177335512139994,0.0962782681187109,0.00604492109949114,0.168930463022527,0,0.0297897046171026,0.150540405440185,0,0.0521585817091006,0.0313839054232373,0,0.444291906498368
252,0,0,0.00986736709837326,0.0178509986058682,0,0.0465255917658004,0,0.264196351782551,0,0,0.00851626379218305,0.00383887240385414,0,0.64920455455137
253,0.00095028985339636,0,0,0.0202576692969984,0.00367211201456286,0.0507995310708565,0,0.199396803694183,0.0100451184406724,0,0.0184695725792926,0.0158035410366529,0.000951335584545084,0.67965402642884
254,9.95690197237824e-05,0,0.188749311353861,0,0.00540089305179829,0.209454016061153,0,0.0467267693030117,0.0322664512578622,0,0.0716951996265642,0.00443835875585261,0.00661622805638026,0.434553203513793
255,0,0,0.00168701510230747,0.000558117274875072,0.000511481444789846,0.0130958664636328,0,0.0147798092871782,0,0,0.000558117274875072,0.00642847494769231,0,0.962381118204649
256,0,0,0.353416403821805,0.000350928851415068,0.00328098223079243,0.0514076311863369,0,0.0245204269029583,0.00772849138516794,0,0.00177788236478435,0.0150716454424811,0,0.542445607814259
257,0.041504225056033,0.0275337096070183,0.375958817624542,0.0218695065376826,0.0617142920903036,0.224442475347115,0,0.0121971524906178,0.00244549020108938,0,0.0677237476174061,0.00618223157905804,0.00644276713268294,0.151985584716451
258,0.0118280816712734,0.004354178194086,0.686352470281891,0.00988134611570288,0.00403250938907817,0.0598279277369261,0,0.00395576595329534,0.0118239571030123,0,0.0696714683393071,0.00304203209340902,0,0.135230263122019
259,0.0174560878604746,0.018104332764569,0.616267253859501,0.0435829830294981,0.0268977976279775,0.0810048178213108,0,0.00283298640002228,0,0,0.0609031223484138,0.0156461598158416,0,0.117304458472391
260,0.00974987026138758,0.00607174221040802,0.0655968993475389,0.0597663041043872,0.0361488032254907,0.125453033088314,0,0.0313519675560833,0,0,0.0617058667630714,0.0146857173847229,0,0.589469796058596
261,0.00264721085357162,0.0146794458274262,0.214226714883648,0.0185797009443639,0.0376634552131633,0.155509994850928,0,0.0368742892117364,0.00264556613552898,0,0.00677142151394176,0.00659740021917789,0.000643341934357567,0.503161458412157
262,0.0556099244415417,0.0266267172845213,0.34247435736932,0.0381009565510501,0.0249543288493941,0.144665091911859,0,0.104633837721548,0.0259497955647478,0,0.0279813659655645,0.0108630703515391,0.000329526277054172,0.197811027711859
263,0,9.8298200075788e-05,0.174733833251484,0.0140937348814259,0.00660080584644742,0.151573636455781,0,0.0116951526463201,0.000395754869629772,0,0.00344474938283121,0.000724007509458721,0,0.636640026956546
264,0,0,0.0658087131795318,0.00566012044989236,0.00659692848704117,0.111919414695572,0,0.0159558549539533,0,0,0.00123874858214816,0.00238876418159268,0,0.790431455470269
265,0,0.000388810314299457,0.0249231511227623,0.00161077211374853,0.0389785371389612,0.0812672020892716,0,0.00813700372016615,0,0,0.0105444956027426,0,0,0.834150027898048
266,0,0,0,0,0.015003707800758,0,0,0,0,0,0,0,0,0.984996292199242
267,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268,0,0,0.431072268038151,0.0739420443310472,0.0279989633188759,0.30570514104771,0,0.0443766864442515,0,0,0,0,0,0.116904896819965
269,0,0,0,0.00316370122008215,0.0337407778712474,0.00949110366024646,0,0.00316370122008215,0,0,0,0,0,0.950440716028342
270,0,0.0102320608109054,0.00400004844556817,0.0479080502895471,0.0689634440654519,0.308845876100144,0,0.21125997604478,0,0.00165604753131372,0.0064233680027853,0.00773380268390468,0,0.3329773260256
271,0,0.00518697000177825,0.00353725224100222,0.0470605143848311,0.0792636495784607,0.228713447836613,0.000427595145910008,0.080427075027392,0.000520973465137422,0.000895998090358872,0.0340496836012637,0.0201584956650012,0,0.499758344962252
272,0,0.00887306238153235,0.00546388774615199,0.169528437719601,0.0334373610852472,0.188835629970081,0.00177275764999717,0.0167500443106074,0,0.000992243656101334,0.0283091584248888,0.00829511061488199,0.00142052489458863,0.536321781546321
273,0.00400096616955286,0.0692678586218683,0.058347432823803,0.308524279168367,0.063358546167705,0.326034800198236,0.00542635943169234,0.0269380712554347,0.0224762609043112,0,0.00264335768620998,0.050963076844984,0.00867237951975057,0.0533466112080849
